,id,source_url,xiaoqu_url,total_price,unit_price,down_payment,monthly_cost,lat,lng
3001,3001,http://cq.lianjia.com/ershoufang/CQYB92419125.html,http://cq.lianjia.com/xiaoqu/3611057312345/,75,11195,22,2786,106.499116,29.595127
3002,3002,http://cq.lianjia.com/ershoufang/CQYB89537685.html,http://cq.lianjia.com/xiaoqu/3611057301402/,45,7500,13,1672,106.50373,29.608701
3003,3003,http://cq.lianjia.com/ershoufang/CQYB92295832.html,http://cq.lianjia.com/xiaoqu/3611057304366/,55,9167,16,2043,106.502166,29.590679
3004,3004,http://cq.lianjia.com/ershoufang/CQYB92419241.html,http://cq.lianjia.com/xiaoqu/3611057335400/,136,7556,40,5053,106.511091,29.594998
3005,3005,http://cq.lianjia.com/ershoufang/CQJB92190443.html,http://cq.lianjia.com/xiaoqu/3611057603796/,39,5653,11,1449,106.499116,29.595127
3006,3006,http://cq.lianjia.com/ershoufang/CQYB92328307.html,http://cq.lianjia.com/xiaoqu/3611057329097/,200,7693,60,7430,106.510619,29.596372
3007,3007,http://cq.lianjia.com/ershoufang/CQYB92419125.html,http://cq.lianjia.com/xiaoqu/3611057312345/,75,11195,22,2786,106.499116,29.595127
3008,3008,http://cq.lianjia.com/ershoufang/CQYB89537685.html,http://cq.lianjia.com/xiaoqu/3611057301402/,45,7500,13,1672,106.50373,29.608701
3009,3009,http://cq.lianjia.com/ershoufang/CQYB92295832.html,http://cq.lianjia.com/xiaoqu/3611057304366/,55,9167,16,2043,106.502166,29.590679
3010,3010,http://cq.lianjia.com/ershoufang/CQYB92419241.html,http://cq.lianjia.com/xiaoqu/3611057335400/,136,7556,40,5053,106.511091,29.594998
3011,3011,http://cq.lianjia.com/ershoufang/CQJB92190443.html,http://cq.lianjia.com/xiaoqu/3611057603796/,39,5653,11,1449,106.499116,29.595127
3012,3012,http://cq.lianjia.com/ershoufang/CQYB92328307.html,http://cq.lianjia.com/xiaoqu/3611057329097/,200,7693,60,7430,106.510619,29.596372
3013,3013,http://cq.lianjia.com/ershoufang/CQYB92419125.html,http://cq.lianjia.com/xiaoqu/3611057312345/,75,11195,22,2786,106.499116,29.595127
3014,3014,http://cq.lianjia.com/ershoufang/CQYB89537685.html,http://cq.lianjia.com/xiaoqu/3611057301402/,45,7500,13,1672,106.50373,29.608701
3015,3015,http://cq.lianjia.com/ershoufang/CQYB92295832.html,http://cq.lianjia.com/xiaoqu/3611057304366/,55,9167,16,2043,106.502166,29.590679
3016,3016,http://cq.lianjia.com/ershoufang/CQYB92419241.html,http://cq.lianjia.com/xiaoqu/3611057335400/,136,7556,40,5053,106.511091,29.594998
3017,3017,http://cq.lianjia.com/ershoufang/CQJB92190443.html,http://cq.lianjia.com/xiaoqu/3611057603796/,39,5653,11,1449,106.499116,29.595127
3018,3018,http://cq.lianjia.com/ershoufang/CQYB92328307.html,http://cq.lianjia.com/xiaoqu/3611057329097/,200,7693,60,7430,106.510619,29.596372
3019,3019,http://cq.lianjia.com/ershoufang/CQYB92419125.html,http://cq.lianjia.com/xiaoqu/3611057312345/,75,11195,22,2786,106.499116,29.595127
3020,3020,http://cq.lianjia.com/ershoufang/CQYB89537685.html,http://cq.lianjia.com/xiaoqu/3611057301402/,45,7500,13,1672,106.50373,29.608701
3021,3021,http://cq.lianjia.com/ershoufang/CQYB92295832.html,http://cq.lianjia.com/xiaoqu/3611057304366/,55,9167,16,2043,106.502166,29.590679
3022,3022,http://cq.lianjia.com/ershoufang/CQYB92419241.html,http://cq.lianjia.com/xiaoqu/3611057335400/,136,7556,40,5053,106.511091,29.594998
3023,3023,http://cq.lianjia.com/ershoufang/CQJB92190443.html,http://cq.lianjia.com/xiaoqu/3611057603796/,39,5653,11,1449,106.499116,29.595127
3024,3024,http://cq.lianjia.com/ershoufang/CQYB92328307.html,http://cq.lianjia.com/xiaoqu/3611057329097/,200,7693,60,7430,106.510619,29.596372
3025,3025,http://cq.lianjia.com/ershoufang/CQYB92419125.html,http://cq.lianjia.com/xiaoqu/3611057312345/,75,11195,22,2786,106.499116,29.595127
3026,3026,http://cq.lianjia.com/ershoufang/CQYB89537685.html,http://cq.lianjia.com/xiaoqu/3611057301402/,45,7500,13,1672,106.50373,29.608701
3027,3027,http://cq.lianjia.com/ershoufang/CQYB92295832.html,http://cq.lianjia.com/xiaoqu/3611057304366/,55,9167,16,2043,106.502166,29.590679
3028,3028,http://cq.lianjia.com/ershoufang/CQYB92419241.html,http://cq.lianjia.com/xiaoqu/3611057335400/,136,7556,40,5053,106.511091,29.594998
3029,3029,http://cq.lianjia.com/ershoufang/CQJB92190443.html,http://cq.lianjia.com/xiaoqu/3611057603796/,39,5653,11,1449,106.499116,29.595127
3030,3030,http://cq.lianjia.com/ershoufang/CQYB92328307.html,http://cq.lianjia.com/xiaoqu/3611057329097/,200,7693,60,7430,106.510619,29.596372
3031,3031,http://cq.lianjia.com/ershoufang/CQYB92419125.html,http://cq.lianjia.com/xiaoqu/3611057312345/,75,11195,22,2786,106.499116,29.595127
3032,3032,http://cq.lianjia.com/ershoufang/CQYB89537685.html,http://cq.lianjia.com/xiaoqu/3611057301402/,45,7500,13,1672,106.50373,29.608701
3033,3033,http://cq.lianjia.com/ershoufang/CQYB92295832.html,http://cq.lianjia.com/xiaoqu/3611057304366/,55,9167,16,2043,106.502166,29.590679
3034,3034,http://cq.lianjia.com/ershoufang/CQYB92419241.html,http://cq.lianjia.com/xiaoqu/3611057335400/,136,7556,40,5053,106.511091,29.594998
3035,3035,http://cq.lianjia.com/ershoufang/CQJB92190443.html,http://cq.lianjia.com/xiaoqu/3611057603796/,39,5653,11,1449,106.499116,29.595127
3036,3036,http://cq.lianjia.com/ershoufang/CQYB92328307.html,http://cq.lianjia.com/xiaoqu/3611057329097/,200,7693,60,7430,106.510619,29.596372
3037,3037,http://cq.lianjia.com/ershoufang/CQYB92419125.html,http://cq.lianjia.com/xiaoqu/3611057312345/,75,11195,22,2786,106.499116,29.595127
3038,3038,http://cq.lianjia.com/ershoufang/CQYB89537685.html,http://cq.lianjia.com/xiaoqu/3611057301402/,45,7500,13,1672,106.50373,29.608701
3039,3039,http://cq.lianjia.com/ershoufang/CQYB92295832.html,http://cq.lianjia.com/xiaoqu/3611057304366/,55,9167,16,2043,106.502166,29.590679
3040,3040,http://cq.lianjia.com/ershoufang/CQYB92419241.html,http://cq.lianjia.com/xiaoqu/3611057335400/,136,7556,40,5053,106.511091,29.594998
3041,3041,http://cq.lianjia.com/ershoufang/CQJB92190443.html,http://cq.lianjia.com/xiaoqu/3611057603796/,39,5653,11,1449,106.499116,29.595127
3042,3042,http://cq.lianjia.com/ershoufang/CQYB92328307.html,http://cq.lianjia.com/xiaoqu/3611057329097/,200,7693,60,7430,106.510619,29.596372
3043,3043,http://cq.lianjia.com/ershoufang/CQYB92419125.html,http://cq.lianjia.com/xiaoqu/3611057312345/,75,11195,22,2786,106.499116,29.595127
3044,3044,http://cq.lianjia.com/ershoufang/CQYB89537685.html,http://cq.lianjia.com/xiaoqu/3611057301402/,45,7500,13,1672,106.50373,29.608701
3045,3045,http://cq.lianjia.com/ershoufang/CQYB92295832.html,http://cq.lianjia.com/xiaoqu/3611057304366/,55,9167,16,2043,106.502166,29.590679
3046,3046,http://cq.lianjia.com/ershoufang/CQYB92419241.html,http://cq.lianjia.com/xiaoqu/3611057335400/,136,7556,40,5053,106.511091,29.594998
3047,3047,http://cq.lianjia.com/ershoufang/CQJB92190443.html,http://cq.lianjia.com/xiaoqu/3611057603796/,39,5653,11,1449,106.499116,29.595127
3048,3048,http://cq.lianjia.com/ershoufang/CQYB92328307.html,http://cq.lianjia.com/xiaoqu/3611057329097/,200,7693,60,7430,106.510619,29.596372
3049,3049,http://cq.lianjia.com/ershoufang/CQYB92419125.html,http://cq.lianjia.com/xiaoqu/3611057312345/,75,11195,22,2786,106.499116,29.595127
3050,3050,http://cq.lianjia.com/ershoufang/CQYB89537685.html,http://cq.lianjia.com/xiaoqu/3611057301402/,45,7500,13,1672,106.50373,29.608701
3051,3051,http://cq.lianjia.com/ershoufang/CQYB92295832.html,http://cq.lianjia.com/xiaoqu/3611057304366/,55,9167,16,2043,106.502166,29.590679
3052,3052,http://cq.lianjia.com/ershoufang/CQYB92419241.html,http://cq.lianjia.com/xiaoqu/3611057335400/,136,7556,40,5053,106.511091,29.594998
3053,3053,http://cq.lianjia.com/ershoufang/CQJB92190443.html,http://cq.lianjia.com/xiaoqu/3611057603796/,39,5653,11,1449,106.499116,29.595127
3054,3054,http://cq.lianjia.com/ershoufang/CQYB92328307.html,http://cq.lianjia.com/xiaoqu/3611057329097/,200,7693,60,7430,106.510619,29.596372
3055,3055,http://cq.lianjia.com/ershoufang/CQYB92419125.html,http://cq.lianjia.com/xiaoqu/3611057312345/,75,11195,22,2786,106.499116,29.595127
3056,3056,http://cq.lianjia.com/ershoufang/CQYB89537685.html,http://cq.lianjia.com/xiaoqu/3611057301402/,45,7500,13,1672,106.50373,29.608701
3057,3057,http://cq.lianjia.com/ershoufang/CQYB92295832.html,http://cq.lianjia.com/xiaoqu/3611057304366/,55,9167,16,2043,106.502166,29.590679
3058,3058,http://cq.lianjia.com/ershoufang/CQYB92419241.html,http://cq.lianjia.com/xiaoqu/3611057335400/,136,7556,40,5053,106.511091,29.594998
3059,3059,http://cq.lianjia.com/ershoufang/CQJB92190443.html,http://cq.lianjia.com/xiaoqu/3611057603796/,39,5653,11,1449,106.499116,29.595127
3060,3060,http://cq.lianjia.com/ershoufang/CQYB92328307.html,http://cq.lianjia.com/xiaoqu/3611057329097/,200,7693,60,7430,106.510619,29.596372
3061,3061,http://cq.lianjia.com/ershoufang/CQYB92419125.html,http://cq.lianjia.com/xiaoqu/3611057312345/,75,11195,22,2786,106.499116,29.595127
3062,3062,http://cq.lianjia.com/ershoufang/CQYB89537685.html,http://cq.lianjia.com/xiaoqu/3611057301402/,45,7500,13,1672,106.50373,29.608701
3063,3063,http://cq.lianjia.com/ershoufang/CQYB92295832.html,http://cq.lianjia.com/xiaoqu/3611057304366/,55,9167,16,2043,106.502166,29.590679
3064,3064,http://cq.lianjia.com/ershoufang/CQYB92419241.html,http://cq.lianjia.com/xiaoqu/3611057335400/,136,7556,40,5053,106.511091,29.594998
3065,3065,http://cq.lianjia.com/ershoufang/CQJB92190443.html,http://cq.lianjia.com/xiaoqu/3611057603796/,39,5653,11,1449,106.499116,29.595127
3066,3066,http://cq.lianjia.com/ershoufang/CQYB92328307.html,http://cq.lianjia.com/xiaoqu/3611057329097/,200,7693,60,7430,106.510619,29.596372
3067,3067,http://cq.lianjia.com/ershoufang/CQYB92419125.html,http://cq.lianjia.com/xiaoqu/3611057312345/,75,11195,22,2786,106.499116,29.595127
3068,3068,http://cq.lianjia.com/ershoufang/CQYB89537685.html,http://cq.lianjia.com/xiaoqu/3611057301402/,45,7500,13,1672,106.50373,29.608701
3069,3069,http://cq.lianjia.com/ershoufang/CQYB92295832.html,http://cq.lianjia.com/xiaoqu/3611057304366/,55,9167,16,2043,106.502166,29.590679
3070,3070,http://cq.lianjia.com/ershoufang/CQYB92419241.html,http://cq.lianjia.com/xiaoqu/3611057335400/,136,7556,40,5053,106.511091,29.594998
3071,3071,http://cq.lianjia.com/ershoufang/CQJB92190443.html,http://cq.lianjia.com/xiaoqu/3611057603796/,39,5653,11,1449,106.499116,29.595127
3072,3072,http://cq.lianjia.com/ershoufang/CQYB92328307.html,http://cq.lianjia.com/xiaoqu/3611057329097/,200,7693,60,7430,106.510619,29.596372
3073,3073,http://cq.lianjia.com/ershoufang/CQYB92419125.html,http://cq.lianjia.com/xiaoqu/3611057312345/,75,11195,22,2786,106.499116,29.595127
3074,3074,http://cq.lianjia.com/ershoufang/CQYB89537685.html,http://cq.lianjia.com/xiaoqu/3611057301402/,45,7500,13,1672,106.50373,29.608701
3075,3075,http://cq.lianjia.com/ershoufang/CQYB92295832.html,http://cq.lianjia.com/xiaoqu/3611057304366/,55,9167,16,2043,106.502166,29.590679
3076,3076,http://cq.lianjia.com/ershoufang/CQYB92419241.html,http://cq.lianjia.com/xiaoqu/3611057335400/,136,7556,40,5053,106.511091,29.594998
3077,3077,http://cq.lianjia.com/ershoufang/CQJB92190443.html,http://cq.lianjia.com/xiaoqu/3611057603796/,39,5653,11,1449,106.499116,29.595127
3078,3078,http://cq.lianjia.com/ershoufang/CQYB92328307.html,http://cq.lianjia.com/xiaoqu/3611057329097/,200,7693,60,7430,106.510619,29.596372
3079,3079,http://cq.lianjia.com/ershoufang/CQYB92419125.html,http://cq.lianjia.com/xiaoqu/3611057312345/,75,11195,22,2786,106.499116,29.595127
3080,3080,http://cq.lianjia.com/ershoufang/CQYB89537685.html,http://cq.lianjia.com/xiaoqu/3611057301402/,45,7500,13,1672,106.50373,29.608701
3081,3081,http://cq.lianjia.com/ershoufang/CQYB92295832.html,http://cq.lianjia.com/xiaoqu/3611057304366/,55,9167,16,2043,106.502166,29.590679
3082,3082,http://cq.lianjia.com/ershoufang/CQYB92419241.html,http://cq.lianjia.com/xiaoqu/3611057335400/,136,7556,40,5053,106.511091,29.594998
3083,3083,http://cq.lianjia.com/ershoufang/CQJB92190443.html,http://cq.lianjia.com/xiaoqu/3611057603796/,39,5653,11,1449,106.499116,29.595127
3084,3084,http://cq.lianjia.com/ershoufang/CQYB92328307.html,http://cq.lianjia.com/xiaoqu/3611057329097/,200,7693,60,7430,106.510619,29.596372
3085,3085,http://cq.lianjia.com/ershoufang/CQYB92419125.html,http://cq.lianjia.com/xiaoqu/3611057312345/,75,11195,22,2786,106.499116,29.595127
3086,3086,http://cq.lianjia.com/ershoufang/CQYB89537685.html,http://cq.lianjia.com/xiaoqu/3611057301402/,45,7500,13,1672,106.50373,29.608701
3087,3087,http://cq.lianjia.com/ershoufang/CQYB92147424.html,http://cq.lianjia.com/xiaoqu/3611057487865/,96,7112,28,3566,106.511086,29.582454
3088,3088,http://cq.lianjia.com/ershoufang/CQJB92285630.html,http://cq.lianjia.com/xiaoqu/3611057487865/,40,6897,12,1486,106.511086,29.582454
3089,3089,http://cq.lianjia.com/ershoufang/CQJB92162401.html,http://cq.lianjia.com/xiaoqu/3611057487865/,65,5417,19,2415,106.511086,29.582454
3090,3090,http://cq.lianjia.com/ershoufang/CQYB91923196.html,http://cq.lianjia.com/xiaoqu/3611099998863/,58,5577,17,2155,106.518596,29.588595
3091,3091,http://cq.lianjia.com/ershoufang/CQJB92054005.html,http://cq.lianjia.com/xiaoqu/3611057504957/,48,8255,14,1783,106.512281,29.588022
3092,3092,http://cq.lianjia.com/ershoufang/CQYB92060452.html,http://cq.lianjia.com/xiaoqu/3611099972285/,65,7927,19,2415,106.518596,29.588595
3093,3093,http://cq.lianjia.com/ershoufang/CQYB91030689.html,http://cq.lianjia.com/xiaoqu/3611099997044/,50,6179,15,1858,106.518596,29.588595
3094,3094,http://cq.lianjia.com/ershoufang/CQYB91556503.html,http://cq.lianjia.com/xiaoqu/3611057520109/,60,6765,18,2229,106.512281,29.588022
3095,3095,http://cq.lianjia.com/ershoufang/CQJB91911422.html,http://cq.lianjia.com/xiaoqu/3611099970565/,35,6250,10,1300,106.518596,29.588595
3096,3096,http://cq.lianjia.com/ershoufang/CQYB92014074.html,http://cq.lianjia.com/xiaoqu/3611099998863/,45,4757,13,1672,106.518596,29.588595
3097,3097,http://cq.lianjia.com/ershoufang/CQYB92127966.html,http://cq.lianjia.com/xiaoqu/3611099993176/,60,4652,18,2229,106.518596,29.588595
3098,3098,http://cq.lianjia.com/ershoufang/CQJB92034403.html,http://cq.lianjia.com/xiaoqu/3611099972285/,75,6411,22,2786,106.518596,29.588595
3099,3099,http://cq.lianjia.com/ershoufang/CQJB92004262.html,http://cq.lianjia.com/xiaoqu/3611099992085/,48,6475,14,1783,106.518596,29.588595
3100,3100,http://cq.lianjia.com/ershoufang/CQJB92298348.html,http://cq.lianjia.com/xiaoqu/3611099967660/,42,5351,12,1560,106.516214,29.578442
3101,3101,http://cq.lianjia.com/ershoufang/CQYB92333011.html,http://cq.lianjia.com/xiaoqu/3611057520109/,65,7832,19,2415,106.512281,29.588022
3102,3102,http://cq.lianjia.com/ershoufang/CQJB92371079.html,http://cq.lianjia.com/xiaoqu/368412137008392/,55,5613,16,2043,106.512281,29.588022
3103,3103,http://cq.lianjia.com/ershoufang/CQJB92401320.html,http://cq.lianjia.com/xiaoqu/3611099993176/,95,5022,28,3529,106.518596,29.588595
3104,3104,http://cq.lianjia.com/ershoufang/CQJB91745576.html,http://cq.lianjia.com/xiaoqu/3611099992085/,57,5877,17,2118,106.518596,29.588595
3105,3105,http://cq.lianjia.com/ershoufang/CQJB92037794.html,http://cq.lianjia.com/xiaoqu/3611099656662/,74,8410,37,1964,106.502166,29.590679
3106,3106,http://cq.lianjia.com/ershoufang/CQJB92395991.html,http://cq.lianjia.com/xiaoqu/3611099973683/,40,7408,12,1486,106.518596,29.588595
3107,3107,http://cq.lianjia.com/ershoufang/CQYB92419053.html,http://cq.lianjia.com/xiaoqu/3611057487865/,40,7018,12,1486,106.511086,29.582454
3108,3108,http://cq.lianjia.com/ershoufang/CQYB92418358.html,http://cq.lianjia.com/xiaoqu/3611057487865/,49,5904,14,1820,106.511086,29.582454
3109,3109,http://cq.lianjia.com/ershoufang/CQJB92311166.html,http://cq.lianjia.com/xiaoqu/3611057487865/,77,5513,23,2861,106.511086,29.582454
3110,3110,http://cq.lianjia.com/ershoufang/CQYB92147424.html,http://cq.lianjia.com/xiaoqu/3611057487865/,96,7112,28,3566,106.511086,29.582454
3111,3111,http://cq.lianjia.com/ershoufang/CQJB92285630.html,http://cq.lianjia.com/xiaoqu/3611057487865/,40,6897,12,1486,106.511086,29.582454
3112,3112,http://cq.lianjia.com/ershoufang/CQJB92162401.html,http://cq.lianjia.com/xiaoqu/3611057487865/,65,5417,19,2415,106.511086,29.582454
3113,3113,http://cq.lianjia.com/ershoufang/CQYB91923196.html,http://cq.lianjia.com/xiaoqu/3611099998863/,58,5577,17,2155,106.518596,29.588595
3114,3114,http://cq.lianjia.com/ershoufang/CQJB92054005.html,http://cq.lianjia.com/xiaoqu/3611057504957/,48,8255,14,1783,106.512281,29.588022
3115,3115,http://cq.lianjia.com/ershoufang/CQYB92060452.html,http://cq.lianjia.com/xiaoqu/3611099972285/,65,7927,19,2415,106.518596,29.588595
3116,3116,http://cq.lianjia.com/ershoufang/CQYB91030689.html,http://cq.lianjia.com/xiaoqu/3611099997044/,50,6179,15,1858,106.518596,29.588595
3117,3117,http://cq.lianjia.com/ershoufang/CQYB91556503.html,http://cq.lianjia.com/xiaoqu/3611057520109/,60,6765,18,2229,106.512281,29.588022
3118,3118,http://cq.lianjia.com/ershoufang/CQJB91911422.html,http://cq.lianjia.com/xiaoqu/3611099970565/,35,6250,10,1300,106.518596,29.588595
3119,3119,http://cq.lianjia.com/ershoufang/CQYB92014074.html,http://cq.lianjia.com/xiaoqu/3611099998863/,45,4757,13,1672,106.518596,29.588595
3120,3120,http://cq.lianjia.com/ershoufang/CQYB92127966.html,http://cq.lianjia.com/xiaoqu/3611099993176/,60,4652,18,2229,106.518596,29.588595
3121,3121,http://cq.lianjia.com/ershoufang/CQJB92034403.html,http://cq.lianjia.com/xiaoqu/3611099972285/,75,6411,22,2786,106.518596,29.588595
3122,3122,http://cq.lianjia.com/ershoufang/CQJB92004262.html,http://cq.lianjia.com/xiaoqu/3611099992085/,48,6475,14,1783,106.518596,29.588595
3123,3123,http://cq.lianjia.com/ershoufang/CQJB92298348.html,http://cq.lianjia.com/xiaoqu/3611099967660/,42,5351,12,1560,106.516214,29.578442
3124,3124,http://cq.lianjia.com/ershoufang/CQYB92333011.html,http://cq.lianjia.com/xiaoqu/3611057520109/,65,7832,19,2415,106.512281,29.588022
3125,3125,http://cq.lianjia.com/ershoufang/CQJB92371079.html,http://cq.lianjia.com/xiaoqu/368412137008392/,55,5613,16,2043,106.512281,29.588022
3126,3126,http://cq.lianjia.com/ershoufang/CQJB92401320.html,http://cq.lianjia.com/xiaoqu/3611099993176/,95,5022,28,3529,106.518596,29.588595
3127,3127,http://cq.lianjia.com/ershoufang/CQJB91745576.html,http://cq.lianjia.com/xiaoqu/3611099992085/,57,5877,17,2118,106.518596,29.588595
3128,3128,http://cq.lianjia.com/ershoufang/CQJB92037794.html,http://cq.lianjia.com/xiaoqu/3611099656662/,74,8410,37,1964,106.502166,29.590679
3129,3129,http://cq.lianjia.com/ershoufang/CQJB92395991.html,http://cq.lianjia.com/xiaoqu/3611099973683/,40,7408,12,1486,106.518596,29.588595
3130,3130,http://cq.lianjia.com/ershoufang/CQYB92419053.html,http://cq.lianjia.com/xiaoqu/3611057487865/,40,7018,12,1486,106.511086,29.582454
3131,3131,http://cq.lianjia.com/ershoufang/CQYB92418358.html,http://cq.lianjia.com/xiaoqu/3611057487865/,49,5904,14,1820,106.511086,29.582454
3132,3132,http://cq.lianjia.com/ershoufang/CQJB92311166.html,http://cq.lianjia.com/xiaoqu/3611057487865/,77,5513,23,2861,106.511086,29.582454
3133,3133,http://cq.lianjia.com/ershoufang/CQYB92147424.html,http://cq.lianjia.com/xiaoqu/3611057487865/,96,7112,28,3566,106.511086,29.582454
3134,3134,http://cq.lianjia.com/ershoufang/CQJB92285630.html,http://cq.lianjia.com/xiaoqu/3611057487865/,40,6897,12,1486,106.511086,29.582454
3135,3135,http://cq.lianjia.com/ershoufang/CQJB92162401.html,http://cq.lianjia.com/xiaoqu/3611057487865/,65,5417,19,2415,106.511086,29.582454
3136,3136,http://cq.lianjia.com/ershoufang/CQYB91923196.html,http://cq.lianjia.com/xiaoqu/3611099998863/,58,5577,17,2155,106.518596,29.588595
3137,3137,http://cq.lianjia.com/ershoufang/CQJB92054005.html,http://cq.lianjia.com/xiaoqu/3611057504957/,48,8255,14,1783,106.512281,29.588022
3138,3138,http://cq.lianjia.com/ershoufang/CQYB92060452.html,http://cq.lianjia.com/xiaoqu/3611099972285/,65,7927,19,2415,106.518596,29.588595
3139,3139,http://cq.lianjia.com/ershoufang/CQYB91030689.html,http://cq.lianjia.com/xiaoqu/3611099997044/,50,6179,15,1858,106.518596,29.588595
3140,3140,http://cq.lianjia.com/ershoufang/CQYB91556503.html,http://cq.lianjia.com/xiaoqu/3611057520109/,60,6765,18,2229,106.512281,29.588022
3141,3141,http://cq.lianjia.com/ershoufang/CQJB91911422.html,http://cq.lianjia.com/xiaoqu/3611099970565/,35,6250,10,1300,106.518596,29.588595
3142,3142,http://cq.lianjia.com/ershoufang/CQYB92014074.html,http://cq.lianjia.com/xiaoqu/3611099998863/,45,4757,13,1672,106.518596,29.588595
3143,3143,http://cq.lianjia.com/ershoufang/CQYB92127966.html,http://cq.lianjia.com/xiaoqu/3611099993176/,60,4652,18,2229,106.518596,29.588595
3144,3144,http://cq.lianjia.com/ershoufang/CQJB92034403.html,http://cq.lianjia.com/xiaoqu/3611099972285/,75,6411,22,2786,106.518596,29.588595
3145,3145,http://cq.lianjia.com/ershoufang/CQJB92004262.html,http://cq.lianjia.com/xiaoqu/3611099992085/,48,6475,14,1783,106.518596,29.588595
3146,3146,http://cq.lianjia.com/ershoufang/CQJB92298348.html,http://cq.lianjia.com/xiaoqu/3611099967660/,42,5351,12,1560,106.516214,29.578442
3147,3147,http://cq.lianjia.com/ershoufang/CQYB92333011.html,http://cq.lianjia.com/xiaoqu/3611057520109/,65,7832,19,2415,106.512281,29.588022
3148,3148,http://cq.lianjia.com/ershoufang/CQJB92371079.html,http://cq.lianjia.com/xiaoqu/368412137008392/,55,5613,16,2043,106.512281,29.588022
3149,3149,http://cq.lianjia.com/ershoufang/CQJB92401320.html,http://cq.lianjia.com/xiaoqu/3611099993176/,95,5022,28,3529,106.518596,29.588595
3150,3150,http://cq.lianjia.com/ershoufang/CQJB91745576.html,http://cq.lianjia.com/xiaoqu/3611099992085/,57,5877,17,2118,106.518596,29.588595
3151,3151,http://cq.lianjia.com/ershoufang/CQJB92037794.html,http://cq.lianjia.com/xiaoqu/3611099656662/,74,8410,37,1964,106.502166,29.590679
3152,3152,http://cq.lianjia.com/ershoufang/CQJB92395991.html,http://cq.lianjia.com/xiaoqu/3611099973683/,40,7408,12,1486,106.518596,29.588595
3153,3153,http://cq.lianjia.com/ershoufang/CQYB92419053.html,http://cq.lianjia.com/xiaoqu/3611057487865/,40,7018,12,1486,106.511086,29.582454
3154,3154,http://cq.lianjia.com/ershoufang/CQYB92418358.html,http://cq.lianjia.com/xiaoqu/3611057487865/,49,5904,14,1820,106.511086,29.582454
3155,3155,http://cq.lianjia.com/ershoufang/CQJB92311166.html,http://cq.lianjia.com/xiaoqu/3611057487865/,77,5513,23,2861,106.511086,29.582454
3156,3156,http://cq.lianjia.com/ershoufang/CQYB92147424.html,http://cq.lianjia.com/xiaoqu/3611057487865/,96,7112,28,3566,106.511086,29.582454
3157,3157,http://cq.lianjia.com/ershoufang/CQJB92285630.html,http://cq.lianjia.com/xiaoqu/3611057487865/,40,6897,12,1486,106.511086,29.582454
3158,3158,http://cq.lianjia.com/ershoufang/CQJB92162401.html,http://cq.lianjia.com/xiaoqu/3611057487865/,65,5417,19,2415,106.511086,29.582454
3159,3159,http://cq.lianjia.com/ershoufang/CQYB91923196.html,http://cq.lianjia.com/xiaoqu/3611099998863/,58,5577,17,2155,106.518596,29.588595
3160,3160,http://cq.lianjia.com/ershoufang/CQJB92054005.html,http://cq.lianjia.com/xiaoqu/3611057504957/,48,8255,14,1783,106.512281,29.588022
3161,3161,http://cq.lianjia.com/ershoufang/CQYB92060452.html,http://cq.lianjia.com/xiaoqu/3611099972285/,65,7927,19,2415,106.518596,29.588595
3162,3162,http://cq.lianjia.com/ershoufang/CQYB91030689.html,http://cq.lianjia.com/xiaoqu/3611099997044/,50,6179,15,1858,106.518596,29.588595
3163,3163,http://cq.lianjia.com/ershoufang/CQYB91556503.html,http://cq.lianjia.com/xiaoqu/3611057520109/,60,6765,18,2229,106.512281,29.588022
3164,3164,http://cq.lianjia.com/ershoufang/CQJB91911422.html,http://cq.lianjia.com/xiaoqu/3611099970565/,35,6250,10,1300,106.518596,29.588595
3165,3165,http://cq.lianjia.com/ershoufang/CQYB92014074.html,http://cq.lianjia.com/xiaoqu/3611099998863/,45,4757,13,1672,106.518596,29.588595
3166,3166,http://cq.lianjia.com/ershoufang/CQYB92127966.html,http://cq.lianjia.com/xiaoqu/3611099993176/,60,4652,18,2229,106.518596,29.588595
3167,3167,http://cq.lianjia.com/ershoufang/CQJB92034403.html,http://cq.lianjia.com/xiaoqu/3611099972285/,75,6411,22,2786,106.518596,29.588595
3168,3168,http://cq.lianjia.com/ershoufang/CQJB92004262.html,http://cq.lianjia.com/xiaoqu/3611099992085/,48,6475,14,1783,106.518596,29.588595
3169,3169,http://cq.lianjia.com/ershoufang/CQJB92298348.html,http://cq.lianjia.com/xiaoqu/3611099967660/,42,5351,12,1560,106.516214,29.578442
3170,3170,http://cq.lianjia.com/ershoufang/CQYB92333011.html,http://cq.lianjia.com/xiaoqu/3611057520109/,65,7832,19,2415,106.512281,29.588022
3171,3171,http://cq.lianjia.com/ershoufang/CQJB92371079.html,http://cq.lianjia.com/xiaoqu/368412137008392/,55,5613,16,2043,106.512281,29.588022
3172,3172,http://cq.lianjia.com/ershoufang/CQJB92401320.html,http://cq.lianjia.com/xiaoqu/3611099993176/,95,5022,28,3529,106.518596,29.588595
3173,3173,http://cq.lianjia.com/ershoufang/CQJB91745576.html,http://cq.lianjia.com/xiaoqu/3611099992085/,57,5877,17,2118,106.518596,29.588595
3174,3174,http://cq.lianjia.com/ershoufang/CQJB92037794.html,http://cq.lianjia.com/xiaoqu/3611099656662/,74,8410,37,1964,106.502166,29.590679
